物件名,カテゴリー,築年数,構造,階数,賃料,管理費,敷金,礼金,間取り,面積,23区,都市名,路線,最寄駅,徒歩
パークハイツ小豆沢,賃貸マンション,28,14,11,190000.0,0.0,380000.0,190000.0,4LDK,88.43,板橋区,小豆沢１,都営三田線,本蓮沼駅,8
東急目黒線 武蔵小山駅 2階建 築14年,賃貸アパート,14,2,2,139000.0,4000.0,0.0,139000.0,1LDK,42.37,目黒区,目黒本町４,東急目黒線,武蔵小山駅,9
ラヴィエント北千住,賃貸マンション,3,4,3,136000.0,8500.0,136000.0,136000.0,1LDK,37.6,足立区,日ノ出町,ＪＲ常磐線,北千住駅,6
ラヴィエント北千住,賃貸マンション,3,4,2,170000.0,8500.0,170000.0,170000.0,2DK,49.65,足立区,日ノ出町,ＪＲ常磐線,北千住駅,6
リンクフィールド野方,賃貸マンション,15,3,1,96000.0,3000.0,96000.0,0.0,ワンルーム,30.99,中野区,大和町２,西武新宿線,野方駅,8
リンクフィールド野方,賃貸マンション,15,3,1,99000.0,3000.0,99000.0,0.0,ワンルーム,30.99,中野区,大和町２,西武新宿線,野方駅,8
リンクフィールド野方,賃貸マンション,15,3,1,103000.0,3000.0,103000.0,0.0,ワンルーム,32.45,中野区,大和町２,西武新宿線,野方駅,8
リンクフィールド野方,賃貸マンション,15,3,1,108000.0,3000.0,108000.0,0.0,ワンルーム,32.45,中野区,大和町２,西武新宿線,野方駅,8
リンクフィールド野方,賃貸マンション,15,3,2,179000.0,5000.0,179000.0,0.0,2LDK,67.32,中野区,大和町２,西武新宿線,野方駅,8
ノースコート,賃貸マンション,13,3,2,73000.0,3000.0,73000.0,73000.0,1K,25.95,荒川区,東尾久４,ＪＲ山手線,田端駅,13
東京メトロ日比谷線 南千住駅 11階建 新築,賃貸マンション,0,11,2,80000.0,10000.0,0.0,0.0,1K,25.23,台東区,清川２,東京メトロ日比谷線,南千住駅,8
東京メトロ日比谷線 南千住駅 11階建 新築,賃貸マンション,0,11,2,80000.0,10000.0,0.0,0.0,1K,25.23,台東区,清川２,東京メトロ日比谷線,南千住駅,8
東京メトロ日比谷線 南千住駅 11階建 新築,賃貸マンション,0,11,11,84500.0,10000.0,0.0,0.0,1K,25.23,台東区,清川２,東京メトロ日比谷線,南千住駅,8
東京メトロ日比谷線 南千住駅 11階建 新築,賃貸マンション,0,11,11,84500.0,10000.0,0.0,0.0,1K,25.23,台東区,清川２,東京メトロ日比谷線,南千住駅,8
東京メトロ日比谷線 南千住駅 11階建 新築,賃貸マンション,0,11,8,132000.0,10000.0,0.0,132000.0,2LDK,40.25,台東区,清川２,東京メトロ日比谷線,南千住駅,8
東京メトロ日比谷線 南千住駅 11階建 新築,賃貸マンション,0,11,4,154000.0,10000.0,154000.0,154000.0,2LDK,50.68,台東区,清川２,東京メトロ日比谷線,南千住駅,8
東京メトロ日比谷線 南千住駅 11階建 新築,賃貸マンション,0,11,5,154500.0,10000.0,154500.0,154500.0,2LDK,50.68,台東区,清川２,東京メトロ日比谷線,南千住駅,8
東京メトロ日比谷線 南千住駅 11階建 新築,賃貸マンション,0,11,8,160000.0,10000.0,160000.0,160000.0,2LDK,50.68,台東区,清川２,東京メトロ日比谷線,南千住駅,8
東京メトロ東西線 落合駅 10階建 築8年,賃貸マンション,8,10,2,98000.0,0.0,98000.0,98000.0,1K,25.29,中野区,東中野５,東京メトロ東西線,落合駅,7
東京メトロ東西線 落合駅 10階建 築8年,賃貸マンション,8,10,4,100000.0,0.0,100000.0,100000.0,1K,25.37,中野区,東中野５,東京メトロ東西線,落合駅,7
東京メトロ東西線 落合駅 10階建 築8年,賃貸マンション,8,10,5,188000.0,0.0,188000.0,188000.0,2LDK,50.58,中野区,東中野５,東京メトロ東西線,落合駅,7
東京メトロ東西線 落合駅 10階建 築8年,賃貸マンション,8,10,9,190000.0,0.0,190000.0,190000.0,2LDK,50.58,中野区,東中野５,東京メトロ東西線,落合駅,7
セリオ五番館,賃貸マンション,30,10,3,94000.0,10000.0,94000.0,0.0,2LDK,56.68,葛飾区,東四つ木１,京成押上線,四ツ木駅,12
アゼリアガーデン,賃貸マンション,38,2,1,160000.0,0.0,320000.0,160000.0,3LDK,66.0,足立区,千住５,東京メトロ日比谷線,北千住駅,8
デルフィ 弐番館,賃貸マンション,25,5,1,140000.0,13000.0,0.0,140000.0,3LDK,76.16,江戸川区,中葛西１,東京メトロ東西線,葛西駅,13
デルフィ 弐番館,賃貸マンション,25,5,5,145000.0,13000.0,0.0,145000.0,3LDK,76.16,江戸川区,中葛西１,東京メトロ東西線,葛西駅,13
デルフィ 弐番館,賃貸マンション,25,5,5,145000.0,15000.0,0.0,145000.0,3LDK,76.16,江戸川区,中葛西１,東京メトロ東西線,葛西駅,13
西武新宿線 新井薬師前駅 7階建 築10年,賃貸マンション,10,7,4,106000.0,5000.0,53000.0,159000.0,1LDK,35.15,中野区,松が丘２,西武新宿線,新井薬師前駅,9
西武新宿線 新井薬師前駅 7階建 築10年,賃貸マンション,10,7,4,112000.0,5000.0,56000.0,168000.0,1LDK,35.15,中野区,松が丘２,西武新宿線,新井薬師前駅,9
西武新宿線 新井薬師前駅 7階建 築10年,賃貸マンション,10,7,3,114000.0,5000.0,57000.0,114000.0,1LDK,41.97,中野区,松が丘２,西武新宿線,新井薬師前駅,9
アーバネックス両国,賃貸マンション,0,14,2,105000.0,10000.0,105000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,2,105000.0,10000.0,105000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,2,105000.0,10000.0,105000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,2,106000.0,10000.0,106000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,3,107000.0,10000.0,107000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,3,107000.0,10000.0,107000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,3,108000.0,10000.0,108000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,4,108000.0,10000.0,108000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,5,109000.0,10000.0,109000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,5,109000.0,10000.0,109000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,5,110000.0,10000.0,110000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,7,111000.0,10000.0,111000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,7,111000.0,10000.0,111000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,7,112000.0,10000.0,112000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,8,112000.0,10000.0,112000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,8,112000.0,10000.0,112000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,9,113000.0,10000.0,113000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,8,113000.0,10000.0,113000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,9,113000.0,10000.0,113000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,9,114000.0,10000.0,114000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,10,116000.0,10000.0,116000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,10,116000.0,10000.0,116000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,10,117000.0,10000.0,117000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,11,118000.0,10000.0,118000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,11,118000.0,10000.0,118000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,11,119000.0,10000.0,119000.0,0.0,1DK,25.55,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,2,174000.0,15000.0,174000.0,0.0,2LDK,41.19,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,3,176000.0,15000.0,176000.0,0.0,2LDK,41.19,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,4,177000.0,15000.0,177000.0,0.0,2LDK,41.19,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,5,179000.0,15000.0,179000.0,0.0,2LDK,41.19,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,7,180000.0,15000.0,180000.0,0.0,2LDK,41.19,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,6,180000.0,15000.0,180000.0,0.0,2LDK,41.19,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,8,181000.0,15000.0,181000.0,0.0,2LDK,41.19,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,7,181000.0,15000.0,181000.0,0.0,2LDK,41.19,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,8,182000.0,15000.0,182000.0,0.0,2LDK,41.19,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,12,190000.0,15000.0,190000.0,0.0,2LDK,41.19,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,13,237000.0,15000.0,237000.0,0.0,2LDK,51.1,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,14,238000.0,15000.0,238000.0,0.0,2LDK,51.1,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,12,238000.0,15000.0,238000.0,0.0,2LDK,51.1,墨田区,両国１,ＪＲ総武線,両国駅,5
アーバネックス両国,賃貸マンション,0,14,13,239000.0,15000.0,239000.0,0.0,2LDK,51.1,墨田区,両国１,ＪＲ総武線,両国駅,5
クレール・ド・リュンヌ,賃貸アパート,25,2,1,90000.0,5000.0,90000.0,90000.0,1LDK,40.0,江戸川区,東葛西５,東京メトロ東西線,葛西駅,5
クレール・ド・リュンヌ,賃貸アパート,25,2,1,90000.0,5000.0,90000.0,90000.0,1LDK,40.0,江戸川区,東葛西５,東京メトロ東西線,葛西駅,5
クレール・ド・リュンヌ,賃貸アパート,25,2,1,90000.0,5000.0,90000.0,90000.0,1LDK,40.0,江戸川区,東葛西５,東京メトロ東西線,葛西駅,5
プラタナス目黒,賃貸マンション,19,3,3,169000.0,6000.0,338000.0,0.0,1LDK,48.93,目黒区,目黒１,ＪＲ山手線,目黒駅,6
サンリヴァ隅田,賃貸マンション,31,12,8,143000.0,12000.0,143000.0,143000.0,3LDK,63.68,墨田区,文花１,東京メトロ半蔵門線,押上駅,12
都営浅草線 本所吾妻橋駅 11階建 築6年,賃貸マンション,6,11,2,138000.0,8000.0,0.0,207000.0,1SLDK,50.96,墨田区,石原３,都営浅草線,本所吾妻橋駅,9
パーチェ  メゾン  明日香,賃貸アパート,8,3,1,105000.0,6000.0,0.0,50000.0,1LDK,37.56,江戸川区,東小岩５,ＪＲ総武線,小岩駅,11
ヌーベル　メゾン,賃貸アパート,7,2,1,89000.0,3500.0,0.0,89000.0,1LDK,36.41,北区,志茂４,東京メトロ南北線,志茂駅,6
東京メトロ南北線 志茂駅 2階建 築7年,賃貸アパート,7,2,1,89000.0,3500.0,0.0,89000.0,1LDK,36.41,北区,志茂４,東京メトロ南北線,志茂駅,6
東尾久ルナコート,賃貸アパート,19,2,1,63000.0,2000.0,0.0,0.0,1K,27.19,荒川区,東尾久２,東京メトロ千代田線,町屋駅,12
東尾久ルナコート,賃貸アパート,19,2,1,65000.0,2000.0,65000.0,65000.0,1K,27.19,荒川区,東尾久２,東京メトロ千代田線,町屋駅,12
フュージョナル菊川,賃貸マンション,8,7,2,136000.0,10000.0,136000.0,136000.0,1LDK,40.23,墨田区,立川３,都営新宿線,菊川駅,6
中銀京橋マンシオン,賃貸マンション,34,12,7,110000.0,5000.0,110000.0,0.0,2LDK,40.8,中央区,入船３,東京メトロ有楽町線,新富町駅,3
ＪＲ山手線 目黒駅 3階建 築20年,賃貸マンション,20,3,3,169000.0,6000.0,338000.0,0.0,1LDK,48.93,目黒区,目黒１,ＪＲ山手線,目黒駅,7
ＪＲ山手線 目黒駅 3階建 築20年,賃貸マンション,20,3,2,169000.0,6000.0,338000.0,0.0,1LDK,48.93,目黒区,目黒１,ＪＲ山手線,目黒駅,7
茅場町タワーレジデンス,賃貸マンション,26,21,21,240000.0,0.0,480000.0,240000.0,3LDK,72.69,中央区,新川１,東京メトロ半蔵門線,水天宮前駅,9
茅場町タワーレジデンス,賃貸マンション,26,21,20,267000.0,0.0,534000.0,267000.0,3LDK,85.71,中央区,新川１,東京メトロ半蔵門線,水天宮前駅,9
TRINITE Rouge,賃貸マンション,25,3,3,128000.0,8000.0,0.0,0.0,2DK,50.52,中野区,松が丘２,ＪＲ中央線,中野駅,25
TRINITE Rouge,賃貸マンション,25,3,2,138000.0,8000.0,138000.0,0.0,2LDK,50.52,中野区,松が丘２,ＪＲ中央線,中野駅,25
TRINITE Rouge,賃貸マンション,25,3,1,154000.0,10000.0,0.0,0.0,2LDK,65.07,中野区,松が丘２,ＪＲ中央線,中野駅,25
都営三田線 蓮根駅 4階建 築11年,賃貸マンション,11,4,2,85000.0,3000.0,0.0,85000.0,1DK,34.8,板橋区,蓮根３,都営三田線,蓮根駅,7
都営三田線 蓮根駅 4階建 築11年,賃貸マンション,11,4,1,86000.0,3000.0,0.0,86000.0,1LDK,39.32,板橋区,蓮根３,都営三田線,蓮根駅,7
メゾン　ド　リッシュ,賃貸マンション,11,4,2,85000.0,3000.0,0.0,85000.0,1DK,34.8,板橋区,蓮根３,都営三田線,蓮根駅,7
メゾン　ド　リッシュ,賃貸マンション,11,4,1,86000.0,3000.0,0.0,86000.0,1LDK,39.32,板橋区,蓮根３,都営三田線,蓮根駅,7
ブリリアント要町,賃貸アパート,0,3,1,69000.0,6000.0,0.0,0.0,1K,18.83,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,1,75000.0,6000.0,0.0,0.0,1K,21.29,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,1,75000.0,6000.0,0.0,0.0,1K,21.29,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,1,75000.0,6000.0,0.0,0.0,1K,18.83,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,1,79000.0,6000.0,0.0,0.0,1K,23.53,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,1,81000.0,6000.0,0.0,0.0,1K,21.29,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,1,81000.0,6000.0,0.0,0.0,1K,21.29,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,1,85000.0,6000.0,0.0,0.0,1K,23.53,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,3,109000.0,8000.0,0.0,0.0,1LDK,37.67,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,2,119000.0,8000.0,0.0,0.0,1LDK,37.67,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,3,129000.0,8000.0,0.0,0.0,1LDK,42.63,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,2,129000.0,8000.0,0.0,0.0,1LDK,42.63,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,2,139000.0,8000.0,0.0,0.0,1LDK,52.01,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,2,139000.0,8000.0,0.0,0.0,1LDK,42.63,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,2,139000.0,8000.0,0.0,0.0,1LDK,42.63,豊島区,要町２,東京メトロ副都心線,要町駅,6
ブリリアント要町,賃貸アパート,0,3,2,149000.0,8000.0,0.0,0.0,1LDK,52.01,豊島区,要町２,東京メトロ副都心線,要町駅,6
アゼリア上鷺　B,賃貸アパート,5,2,1,122000.0,5000.0,61000.0,61000.0,1LDK,40.45,中野区,上鷺宮１,西武新宿線,鷺ノ宮駅,9
ハイツ西日暮里,賃貸マンション,46,6,5,63000.0,7700.0,63000.0,63000.0,1K,20.84,荒川区,西日暮里５,東京メトロ千代田線,西日暮里駅,2
ハイツ西日暮里,賃貸マンション,46,6,4,72000.0,7700.0,72000.0,72000.0,2K,20.84,荒川区,西日暮里５,東京メトロ千代田線,西日暮里駅,2
コンフォリア新川,賃貸マンション,15,12,5,159000.0,10000.0,159000.0,159000.0,1LDK,41.05,中央区,新川２,東京メトロ日比谷線,八丁堀駅,8
コンフォリア新川,賃貸マンション,15,12,4,162000.0,10000.0,162000.0,0.0,1LDK,41.05,中央区,新川２,東京メトロ日比谷線,八丁堀駅,8
コンフォリア新川,賃貸マンション,15,12,5,165000.0,10000.0,165000.0,165000.0,1SLDK,41.05,中央区,新川２,東京メトロ日比谷線,八丁堀駅,8
コンフォリア新川,賃貸マンション,15,12,11,171000.0,10000.0,171000.0,171000.0,1LDK,41.05,中央区,新川２,東京メトロ日比谷線,八丁堀駅,8
Branche目黒,賃貸マンション,15,4,2,95000.0,5000.0,0.0,0.0,ワンルーム,21.52,目黒区,下目黒２,ＪＲ山手線,目黒駅,10
Branche目黒,賃貸マンション,15,4,1,93000.0,8000.0,0.0,0.0,ワンルーム,21.52,目黒区,下目黒２,ＪＲ山手線,目黒駅,10
Branche目黒,賃貸マンション,15,4,1,94000.0,8000.0,0.0,0.0,ワンルーム,21.52,目黒区,下目黒２,ＪＲ山手線,目黒駅,10
Branche目黒,賃貸マンション,15,4,2,95000.0,8000.0,0.0,0.0,ワンルーム,21.52,目黒区,下目黒２,ＪＲ山手線,目黒駅,10
Branche目黒,賃貸マンション,15,4,3,152000.0,8000.0,0.0,0.0,ワンルーム,35.87,目黒区,下目黒２,ＪＲ山手線,目黒駅,10
イーストン　リバーサイド６,賃貸アパート,3,3,3,118000.0,3000.0,0.0,118000.0,1LDK,40.14,北区,志茂３,東京メトロ南北線,志茂駅,7
イーストン　リバーサイド６,賃貸アパート,3,3,3,124000.0,3000.0,0.0,124000.0,1LDK,45.8,北区,志茂３,東京メトロ南北線,志茂駅,7
イーストン　リバーサイド６,賃貸アパート,3,3,3,126000.0,3000.0,0.0,126000.0,1LDK,45.8,北区,志茂３,東京メトロ南北線,志茂駅,7
グランドハイライズ,賃貸マンション,20,11,2,144000.0,16000.0,288000.0,144000.0,3DK,55.15,江戸川区,一之江７,都営新宿線,一之江駅,1
グランドハイライズ,賃貸マンション,20,11,2,144000.0,18000.0,288000.0,144000.0,3DK,55.15,江戸川区,一之江７,都営新宿線,一之江駅,1
グランドハイライズ,賃貸マンション,20,11,4,154000.0,18000.0,308000.0,154000.0,2LDK,60.94,江戸川区,一之江７,都営新宿線,一之江駅,1
グランドハイライズ,賃貸マンション,20,11,4,155000.0,18000.0,310000.0,155000.0,2LDK,60.39,江戸川区,一之江７,都営新宿線,一之江駅,1
